Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-08-01 07:07:10",0:00:01,1.1,0:00:00,0.0,41.7037530,-91.6098923,963,0.00,2.88,0:20:51,1251,0.00,0:00:00,0,0,0,0
"2013-08-01 07:07:17",0:00:08,8.2,0:00:00,0.0,41.7038251,-91.6098346,852,0.01,2.88,0:20:51,1251,2.56,0:23:27,1407,0,129,0
"2013-08-01 07:07:22",0:00:13,13.2,0:00:00,0.0,41.7038578,-91.6098140,789,0.01,2.88,0:20:51,1251,2.27,0:26:27,1587,0,173,0
"2013-08-01 07:07:27",0:00:18,18.2,0:00:00,0.0,41.7039434,-91.6100896,787,0.02,6.60,0:09:06,546,4.70,0:12:47,767,0,173,1
"2013-08-01 07:07:40",0:00:31,31.2,0:00:00,0.0,41.7043809,-91.6102577,788,0.06,9.50,0:06:19,379,6.37,0:09:26,566,0,173,2
"2013-08-01 07:07:42",0:00:33,33.2,0:00:00,0.0,41.7044590,-91.6102856,792,0.06,9.67,0:06:12,372,6.59,0:09:07,547,0,173,3
"2013-08-01 07:07:54",0:00:45,45.2,0:00:00,0.0,41.7049360,-91.6103164,778,0.09,10.23,0:05:52,352,7.46,0:08:02,482,0,173,4
"2013-08-01 07:08:01",0:00:52,52.2,0:00:00,0.0,41.7052320,-91.6103162,791,0.11,10.68,0:05:37,337,7.87,0:07:37,457,0,173,5
"2013-08-01 07:08:03",0:00:54,54.2,0:00:00,0.0,41.7053368,-91.6102481,799,0.12,11.39,0:05:16,316,8.11,0:07:24,444,0,173,6
"2013-08-01 07:08:14",0:01:05,65.2,0:00:00,0.0,41.7057974,-91.6102698,779,0.15,10.57,0:05:41,341,8.51,0:07:03,423,0,173,7
"2013-08-01 07:08:24",0:01:15,75.2,0:00:00,0.0,41.7062798,-91.6101873,790,0.19,10.24,0:05:52,352,8.98,0:06:41,401,0,173,10
"2013-08-01 07:08:34",0:01:25,85.2,0:00:00,0.0,41.7067420,-91.6101308,793,0.22,11.56,0:05:11,311,9.28,0:06:28,388,0,173,12
"2013-08-01 07:08:43",0:01:34,94.2,0:00:00,0.0,41.7072075,-91.6101479,799,0.25,12.68,0:04:44,284,9.62,0:06:14,374,0,173,15
"2013-08-01 07:08:50",0:01:42,101.6,0:00:00,0.0,41.7076870,-91.6101080,792,0.28,15.81,0:03:48,228,10.09,0:05:57,357,0,173,17
"2013-08-01 07:08:57",0:01:48,108.2,0:00:00,0.0,41.7081371,-91.6101125,795,0.32,16.42,0:03:39,219,10.51,0:05:43,343,0,173,18
"2013-08-01 07:09:00",0:01:51,111.4,0:00:00,0.0,41.7082872,-91.6100940,799,0.33,15.21,0:03:57,237,10.55,0:05:41,341,0,173,20
"2013-08-01 07:09:02",0:01:53,113.3,0:00:00,0.0,41.7083684,-91.6099481,800,0.34,15.14,0:03:58,238,10.67,0:05:37,337,0,173,20
"2013-08-01 07:09:11",0:02:02,122.3,0:00:00,0.0,41.7084533,-91.6093233,810,0.37,15.24,0:03:56,236,10.85,0:05:32,332,0,173,24
"2013-08-01 07:09:19",0:02:10,130.3,0:00:00,0.0,41.7085030,-91.6087069,816,0.40,12.86,0:04:40,280,11.07,0:05:25,325,0,173,28
"2013-08-01 07:09:23",0:02:14,134.3,0:00:00,0.0,41.7085107,-91.6083976,819,0.42,12.05,0:04:59,299,11.17,0:05:22,322,0,173,29
"2013-08-01 07:09:43",0:02:34,154.3,0:00:00,0.0,41.7084250,-91.6077685,834,0.45,10.29,0:05:50,350,10.49,0:05:43,343,41,173,36
"2013-08-01 07:09:51",0:02:42,162.3,0:00:00,0.0,41.7084386,-91.6071023,845,0.48,14.85,0:04:02,242,10.74,0:05:35,335,41,173,40
"2013-08-01 07:09:59",0:02:51,170.9,0:00:00,0.0,41.7084399,-91.6064329,839,0.52,15.58,0:03:51,231,10.93,0:05:29,329,41,173,40
"2013-08-01 07:10:06",0:02:57,177.4,0:00:00,0.0,41.7084391,-91.6058214,820,0.55,16.04,0:03:44,224,11.17,0:05:22,322,41,173,41
"2013-08-01 07:10:13",0:03:05,184.7,0:00:00,0.0,41.7084403,-91.6052201,816,0.58,16.04,0:03:44,224,11.33,0:05:18,318,41,173,41
"2013-08-01 07:10:21",0:03:12,192.3,0:00:00,0.0,41.7085148,-91.6045688,809,0.62,15.34,0:03:55,235,11.52,0:05:12,312,41,184,42
