Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-09-11 18:40:50",0:00:01,0.9,0:00:00,0.0,41.6626173,-91.5355986,715,0.00,4.39,0:13:40,820,0.00,0:00:00,0,0,0,0
"2013-09-11 18:40:51",0:00:02,1.9,0:00:00,0.0,41.6626275,-91.5356190,716,0.00,4.39,0:13:40,820,2.42,0:24:47,1487,0,0,0
"2013-09-11 18:40:53",0:00:04,4.1,0:00:00,0.0,41.6626432,-91.5355932,717,0.00,4.39,0:13:40,820,2.62,0:22:52,1372,0,0,0
"2013-09-11 18:41:04",0:00:15,15.1,0:00:00,0.0,41.6625957,-91.5358123,722,0.01,4.39,0:13:40,820,3.53,0:16:59,1019,0,0,0
"2013-09-11 18:41:05",0:00:16,16.1,0:00:00,0.0,41.6626407,-91.5359770,722,0.02,7.24,0:08:17,497,5.35,0:11:13,673,0,0,1
"2013-09-11 18:41:08",0:00:19,19.0,0:00:00,0.0,41.6626922,-91.5360024,724,0.03,8.37,0:07:10,430,5.23,0:11:28,688,0,0,1
"2013-09-11 18:41:10",0:00:21,21.1,0:00:00,0.0,41.6627321,-91.5359515,726,0.03,9.16,0:06:33,393,5.37,0:11:10,670,0,0,1
"2013-09-11 18:41:12",0:00:23,23.0,0:00:00,0.0,41.6628146,-91.5359569,728,0.04,10.06,0:05:58,358,5.81,0:10:19,619,0,0,2
"2013-09-11 18:41:13",0:00:24,24.0,0:00:00,0.0,41.6628447,-91.5359175,729,0.04,10.31,0:05:49,349,6.00,0:10:00,600,0,0,2
"2013-09-11 18:41:14",0:00:25,25.0,0:00:00,0.0,41.6628354,-91.5358920,730,0.04,9.93,0:06:03,363,5.97,0:10:03,603,0,0,2
"2013-09-11 18:41:15",0:00:26,26.0,0:00:00,0.0,41.6628562,-91.5358738,731,0.04,9.51,0:06:19,379,5.98,0:10:02,602,0,0,2
"2013-09-11 18:41:17",0:00:28,28.0,0:00:00,0.0,41.6628196,-91.5355291,732,0.06,7.67,0:07:49,469,7.88,0:07:37,457,0,0,2
"2013-09-11 18:41:18",0:00:29,29.0,0:00:00,0.0,41.6628811,-91.5355477,732,0.07,11.31,0:05:18,318,8.15,0:07:22,442,0,0,3
"2013-09-11 18:41:20",0:00:31,31.0,0:00:00,0.0,41.6629630,-91.5357612,732,0.08,14.14,0:04:15,255,9.06,0:06:37,397,0,0,3
"2013-09-11 18:41:21",0:00:32,32.0,0:00:00,0.0,41.6630330,-91.5358062,732,0.08,15.67,0:03:50,230,9.38,0:06:24,384,0,0,4
"2013-09-11 18:41:22",0:00:33,33.2,0:00:00,0.0,41.6630847,-91.5358001,732,0.09,15.76,0:03:48,228,9.43,0:06:22,382,0,0,4
"2013-09-11 18:41:27",0:00:38,38.0,0:00:00,0.0,41.6633621,-91.5358874,732,0.11,17.91,0:03:21,201,10.09,0:05:57,357,0,0,6
"2013-09-11 18:41:29",0:00:40,40.1,0:00:00,0.0,41.6634445,-91.5358429,730,0.11,14.74,0:04:04,244,10.13,0:05:55,355,0,0,6
"2013-09-11 18:41:32",0:00:43,43.0,0:00:00,0.0,41.6635567,-91.5359061,728,0.12,12.49,0:04:48,288,10.14,0:05:55,355,0,0,6
"2013-09-11 18:41:33",0:00:44,44.1,0:00:00,0.0,41.6635717,-91.5358531,727,0.12,11.70,0:05:08,308,10.14,0:05:55,355,0,0,6
"2013-09-11 18:41:34",0:00:45,45.0,0:00:00,0.0,41.6636803,-91.5358843,727,0.13,13.23,0:04:32,272,10.54,0:05:42,342,0,0,6
"2013-09-11 18:41:38",0:00:49,49.0,0:00:00,0.0,41.6637428,-91.5361653,724,0.15,13.43,0:04:28,268,10.79,0:05:34,334,0,0,7
"2013-09-11 18:41:39",0:00:50,50.1,0:00:00,0.0,41.6637383,-91.5366085,723,0.17,13.43,0:04:28,268,12.21,0:04:55,295,0,0,7
"2013-09-11 18:41:40",0:00:51,51.0,0:00:00,0.0,41.6637779,-91.5367736,722,0.18,13.43,0:04:28,268,12.62,0:04:45,285,0,0,7
"2013-09-11 18:41:43",0:00:54,54.0,0:00:00,0.0,41.6637564,-91.5373128,720,0.21,23.90,0:02:31,151,13.78,0:04:21,261,0,0,7
"2013-09-11 18:41:44",0:00:55,55.0,0:00:00,0.0,41.6636363,-91.5374686,719,0.22,30.50,0:01:58,118,14.28,0:04:12,252,0,0,7
"2013-09-11 18:41:45",0:00:56,56.1,0:00:00,0.0,41.6636369,-91.5375765,719,0.22,30.62,0:01:58,118,14.38,0:04:10,250,0,0,7
"2013-09-11 18:41:49",0:01:00,60.0,0:00:00,0.0,41.6635107,-91.5377204,717,0.24,28.29,0:02:07,127,14.12,0:04:15,255,0,0,7
"2013-09-11 18:41:51",0:01:02,62.1,0:00:00,0.0,41.6630785,-91.5377371,717,0.27,28.29,0:02:07,127,15.39,0:03:54,234,0,0,8
"2013-09-11 18:41:55",0:01:06,66.1,0:00:00,0.0,41.6627033,-91.5378227,716,0.29,23.87,0:02:31,151,15.89,0:03:47,227,0,0,8
"2013-09-11 18:41:56",0:01:07,67.1,0:00:00,0.0,41.6626347,-91.5376271,715,0.30,25.78,0:02:20,140,16.25,0:03:42,222,0,0,8
"2013-09-11 18:42:05",0:01:16,76.0,0:00:00,0.0,41.6621532,-91.5376467,715,0.34,16.04,0:03:44,224,15.91,0:03:46,226,0,0,10
"2013-09-11 18:42:13",0:01:24,84.0,0:00:00,0.0,41.6616610,-91.5376660,706,0.37,15.90,0:03:46,226,15.85,0:03:47,227,0,0,11
"2013-09-11 18:42:18",0:01:29,89.0,0:00:00,0.0,41.6613635,-91.5376705,698,0.39,15.96,0:03:46,226,15.79,0:03:48,228,0,0,11
"2013-09-11 18:42:19",0:01:30,90.0,0:00:00,0.0,41.6612873,-91.5379196,696,0.40,15.96,0:03:46,226,16.17,0:03:43,223,0,0,11
"2013-09-11 18:42:27",0:01:38,98.0,0:00:00,0.0,41.6612828,-91.5385916,696,0.44,18.10,0:03:19,199,16.13,0:03:43,223,0,0,12
"2013-09-11 18:42:29",0:01:40,100.0,0:00:00,0.0,41.6612818,-91.5387350,696,0.45,18.29,0:03:17,197,16.07,0:03:44,224,0,0,13
"2013-09-11 18:42:30",0:01:41,101.0,0:00:00,0.0,41.6613590,-91.5387857,696,0.45,18.55,0:03:14,194,16.13,0:03:43,223,0,0,13
"2013-09-11 18:42:36",0:01:47,107.1,0:00:00,0.0,41.6612814,-91.5394872,687,0.49,19.50,0:03:05,185,16.45,0:03:39,219,0,17,13
"2013-09-11 18:42:41",0:01:52,112.0,0:00:00,0.0,41.6612744,-91.5401007,679,0.52,22.51,0:02:40,160,16.74,0:03:35,215,0,34,14
"2013-09-11 18:42:47",0:01:58,118.1,0:00:00,0.0,41.6612717,-91.5407036,677,0.55,20.43,0:02:56,176,16.84,0:03:34,214,0,39,14
"2013-09-11 18:42:54",0:02:05,125.0,0:00:00,0.0,41.6612668,-91.5413209,679,0.58,17.63,0:03:24,204,16.82,0:03:34,214,0,39,16
"2013-09-11 18:43:05",0:02:16,136.0,0:00:00,0.0,41.6612618,-91.5419327,682,0.62,10.36,0:05:48,348,16.30,0:03:41,221,0,39,18
"2013-09-11 18:43:19",0:02:30,150.0,0:00:00,0.0,41.6612811,-91.5425662,685,0.65,9.52,0:06:18,378,15.56,0:03:51,231,0,39,20
"2013-09-11 18:43:21",0:02:32,152.0,0:00:00,0.0,41.6612556,-91.5427261,685,0.66,11.36,0:05:17,317,15.56,0:03:51,231,0,39,21
"2013-09-11 18:43:28",0:02:39,159.0,0:00:00,0.0,41.6613277,-91.5430865,687,0.68,11.70,0:05:08,308,15.31,0:03:55,235,0,39,23
"2013-09-11 18:43:30",0:02:41,161.1,0:00:00,0.0,41.6613744,-91.5431815,687,0.68,10.46,0:05:44,344,15.25,0:03:56,236,0,39,23
"2013-09-11 18:43:31",0:02:42,162.1,0:00:00,0.0,41.6613761,-91.5432387,687,0.69,10.12,0:05:56,356,15.22,0:03:57,237,0,39,23
"2013-09-11 18:43:34",0:02:45,165.0,0:00:00,0.0,41.6614492,-91.5433190,688,0.69,8.75,0:06:52,412,15.09,0:03:59,239,0,39,24
"2013-09-11 18:43:46",0:02:57,177.1,0:00:00,0.0,41.6617474,-91.5436690,711,0.72,8.73,0:06:52,412,14.62,0:04:06,246,33,39,28
"2013-09-11 18:43:58",0:03:09,189.0,0:00:00,0.0,41.6621852,-91.5435954,729,0.75,9.50,0:06:19,379,14.28,0:04:12,252,33,39,32
"2013-09-11 18:43:59",0:03:10,190.1,0:00:00,0.0,41.6622350,-91.5435374,725,0.75,9.80,0:06:07,367,14.28,0:04:12,252,33,39,32
"2013-09-11 18:44:04",0:03:15,195.1,0:00:00,0.0,41.6624489,-91.5434877,713,0.77,10.29,0:05:50,350,14.20,0:04:14,254,33,39,33
"2013-09-11 18:44:08",0:03:19,199.0,0:00:00,0.0,41.6626374,-91.5435917,709,0.78,12.18,0:04:56,296,14.17,0:04:14,254,33,39,33
"2013-09-11 18:44:13",0:03:24,204.0,0:00:00,0.0,41.6628889,-91.5436549,709,0.80,12.40,0:04:50,290,14.13,0:04:15,255,33,39,33
"2013-09-11 18:44:14",0:03:25,205.0,0:00:00,0.0,41.6629467,-91.5435670,711,0.81,13.58,0:04:25,265,14.17,0:04:14,254,33,39,33
"2013-09-11 18:44:15",0:03:26,206.0,0:00:00,0.0,41.6629547,-91.5434384,713,0.81,14.83,0:04:03,243,14.22,0:04:13,253,33,39,34
"2013-09-11 18:44:16",0:03:27,207.0,0:00:00,0.0,41.6629262,-91.5433604,715,0.82,14.94,0:04:01,241,14.23,0:04:13,253,33,39,34
"2013-09-11 18:44:17",0:03:28,208.1,0:00:00,0.0,41.6629929,-91.5433317,716,0.82,15.43,0:03:53,233,14.24,0:04:13,253,33,39,34
"2013-09-11 18:44:18",0:03:29,209.1,0:00:00,0.0,41.6630428,-91.5433991,719,0.83,16.00,0:03:45,225,14.25,0:04:13,253,33,39,35
"2013-09-11 18:44:19",0:03:30,210.3,0:00:00,0.0,41.6631229,-91.5434107,720,0.83,16.49,0:03:38,218,14.27,0:04:12,252,33,39,35
"2013-09-11 18:44:20",0:03:31,211.0,0:00:00,0.0,41.6631853,-91.5434757,720,0.84,17.01,0:03:32,212,14.31,0:04:12,252,33,39,36
"2013-09-11 18:44:24",0:03:35,215.0,0:00:00,0.0,41.6632837,-91.5439437,724,0.86,20.69,0:02:54,174,14.47,0:04:09,249,33,39,38
"2013-09-11 18:44:27",0:03:38,218.1,0:00:00,0.0,41.6633351,-91.5442093,727,0.88,19.98,0:03:00,180,14.50,0:04:08,248,33,39,39
"2013-09-11 18:44:28",0:03:39,219.0,0:00:00,0.0,41.6633125,-91.5442958,727,0.88,19.75,0:03:02,182,14.51,0:04:08,248,33,39,39
"2013-09-11 18:44:36",0:03:47,227.0,0:00:00,0.0,41.6633517,-91.5449881,743,0.92,16.60,0:03:37,217,14.57,0:04:07,247,69,39,43
"2013-09-11 18:44:42",0:03:53,233.1,0:00:00,0.0,41.6633668,-91.5456375,733,0.95,18.61,0:03:13,193,14.71,0:04:05,245,69,39,45
"2013-09-11 18:44:48",0:03:59,239.1,0:00:00,0.0,41.6633269,-91.5462430,720,0.98,18.74,0:03:12,192,14.82,0:04:03,243,69,44,45
"2013-09-11 18:44:53",0:04:04,244.1,0:00:00,0.0,41.6632227,-91.5468725,716,1.02,21.29,0:02:49,169,15.01,0:04:00,240,69,58,46
"2013-09-11 18:44:58",0:04:09,249.0,0:00:00,0.0,41.6630288,-91.5474933,712,1.05,24.36,0:02:28,148,15.21,0:03:57,237,69,72,46
"2013-09-11 18:45:04",0:04:15,255.0,0:00:00,0.0,41.6628111,-91.5481001,712,1.09,22.88,0:02:37,157,15.34,0:03:55,235,69,72,48
"2013-09-11 18:45:09",0:04:20,260.0,0:00:00,0.0,41.6626180,-91.5486443,712,1.12,21.55,0:02:47,167,15.48,0:03:53,233,69,72,50
"2013-09-11 18:45:15",0:04:26,266.1,0:00:00,0.0,41.6625327,-91.5490932,710,1.14,17.46,0:03:26,206,15.45,0:03:53,233,69,72,52
"2013-09-11 18:45:16",0:04:27,267.1,0:00:00,0.0,41.6626715,-91.5493633,709,1.16,17.46,0:03:26,206,15.62,0:03:50,230,69,72,52
"2013-09-11 18:45:22",0:04:33,273.0,0:00:00,0.0,41.6630298,-91.5497579,707,1.19,18.98,0:03:10,190,15.70,0:03:49,229,69,72,54
"2013-09-11 18:45:27",0:04:38,278.1,0:00:00,0.0,41.6632122,-91.5499699,705,1.21,19.67,0:03:03,183,15.64,0:03:50,230,69,72,56
"2013-09-11 18:45:35",0:04:46,286.1,0:00:00,0.0,41.6634533,-91.5504217,702,1.24,12.67,0:04:44,284,15.56,0:03:51,231,69,72,58
"2013-09-11 18:45:45",0:04:56,296.1,0:00:00,0.0,41.6635610,-91.5510099,704,1.27,11.57,0:05:11,311,15.42,0:03:54,234,69,72,59
"2013-09-11 18:45:53",0:05:04,304.1,0:00:00,0.0,41.6636603,-91.5515454,706,1.30,13.71,0:04:23,263,15.35,0:03:55,235,69,72,60
"2013-09-11 18:45:53",0:05:04,304.1,0:00:00,0.0,41.6636026,-91.5516431,706,1.30,14.92,0:04:01,241,15.42,0:03:53,233,69,72,60
