Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-10-02 17:29:23",0:00:01,0.9,0:00:00,0.0,41.6625468,-91.5351888,715,0.00,3.11,0:19:18,1158,0.00,0:00:00,0,0,0,0
"2013-10-02 17:29:25",0:00:02,2.2,0:00:00,0.0,41.6625278,-91.5351837,715,0.00,3.11,0:19:18,1158,2.16,0:27:47,1667,0,0,0
"2013-10-02 17:29:35",0:00:12,12.4,0:00:00,0.0,41.6626151,-91.5352732,712,0.01,3.11,0:19:18,1158,2.60,0:23:03,1383,0,0,0
"2013-10-02 17:29:48",0:00:25,25.4,0:00:00,0.0,41.6625619,-91.5359175,711,0.04,10.32,0:05:49,349,6.02,0:09:58,598,0,0,1
"2013-10-02 17:29:52",0:00:29,29.4,0:00:00,0.0,41.6626479,-91.5360577,713,0.05,9.87,0:06:05,365,6.34,0:09:28,568,0,0,2
"2013-10-02 17:30:02",0:00:39,39.4,0:00:00,0.0,41.6631094,-91.5360861,722,0.08,11.50,0:05:13,313,7.65,0:07:50,470,0,0,5
"2013-10-02 17:30:14",0:00:51,51.3,0:00:00,0.0,41.6635684,-91.5360418,726,0.12,9.47,0:06:20,380,8.10,0:07:25,445,0,0,7
"2013-10-02 17:30:16",0:00:53,53.3,0:00:00,0.0,41.6636320,-91.5361265,724,0.12,9.54,0:06:17,377,8.21,0:07:18,438,0,0,7
"2013-10-02 17:30:18",0:00:55,55.3,0:00:00,0.0,41.6637282,-91.5364823,722,0.14,13.93,0:04:19,259,9.19,0:06:32,392,0,0,8
"2013-10-02 17:30:22",0:00:59,59.4,0:00:00,0.0,41.6636942,-91.5370126,714,0.17,19.97,0:03:00,180,10.24,0:05:52,352,0,0,8
"2013-10-02 17:30:23",0:01:01,60.6,0:00:00,0.0,41.6636343,-91.5371110,712,0.18,22.21,0:02:42,162,10.43,0:05:45,345,0,0,8
"2013-10-02 17:30:29",0:01:06,66.4,0:00:00,0.0,41.6636260,-91.5375914,676,0.20,19.47,0:03:05,185,10.86,0:05:31,331,0,39,8
"2013-10-02 17:30:34",0:01:11,71.4,0:00:00,0.0,41.6631330,-91.5376045,676,0.23,19.28,0:03:07,187,11.81,0:05:05,305,0,39,9
"2013-10-02 17:30:41",0:01:18,78.4,0:00:00,0.0,41.6625880,-91.5376292,675,0.27,18.95,0:03:10,190,12.49,0:04:48,288,0,39,11
"2013-10-02 17:30:50",0:01:27,87.4,0:00:00,0.0,41.6620989,-91.5376488,669,0.31,15.40,0:03:54,234,12.59,0:04:46,286,0,39,12
"2013-10-02 17:30:57",0:01:34,94.4,0:00:00,0.0,41.6616427,-91.5376667,673,0.34,18.21,0:03:18,198,12.86,0:04:40,280,0,39,14
"2013-10-02 17:31:10",0:01:47,107.3,0:00:00,0.0,41.6612941,-91.5376677,665,0.36,6.18,0:09:43,583,12.11,0:04:57,297,0,39,15
"2013-10-02 17:31:15",0:01:52,112.4,0:00:00,0.0,41.6612849,-91.5382778,662,0.39,14.40,0:04:10,250,12.58,0:04:46,286,0,39,15
"2013-10-02 17:31:21",0:01:58,118.4,0:00:00,0.0,41.6612805,-91.5389355,660,0.43,18.80,0:03:12,192,12.98,0:04:37,277,0,39,16
"2013-10-02 17:31:26",0:02:03,123.4,0:00:00,0.0,41.6612766,-91.5395550,656,0.46,21.85,0:02:45,165,13.39,0:04:29,269,0,39,16
"2013-10-02 17:31:32",0:02:09,129.5,0:00:00,0.0,41.6612739,-91.5402233,649,0.49,21.78,0:02:45,165,13.72,0:04:22,262,0,39,16
"2013-10-02 17:31:38",0:02:15,135.3,0:00:00,0.0,41.6612707,-91.5408309,636,0.52,19.50,0:03:05,185,13.96,0:04:18,258,0,72,17
"2013-10-02 17:31:44",0:02:21,141.3,0:00:00,0.0,41.6612659,-91.5414419,631,0.56,18.86,0:03:11,191,14.18,0:04:14,254,0,82,17
"2013-10-02 17:32:36",0:02:24,144.3,0:00:49,49.0,41.6612604,-91.5420693,630,0.59,1.64,0:36:29,2189,14.69,0:04:05,245,0,82,17
"2013-10-02 17:32:40",0:02:24,144.3,0:00:53,53.0,41.6612568,-91.5422633,630,0.60,4.64,0:12:56,776,14.94,0:04:01,241,0,82,17
"2013-10-02 17:32:41",0:02:24,144.3,0:00:54,54.0,41.6613412,-91.5423336,630,0.61,7.38,0:08:08,488,15.11,0:03:58,238,0,82,17
"2013-10-02 17:32:50",0:02:33,153.4,0:00:54,54.0,41.6613378,-91.5429609,643,0.64,14.18,0:04:14,254,14.99,0:04:00,240,0,82,19
"2013-10-02 17:33:03",0:02:46,166.4,0:00:54,54.0,41.6614373,-91.5432670,653,0.66,3.99,0:15:01,901,14.19,0:04:14,254,0,82,22
"2013-10-02 17:33:20",0:03:04,183.5,0:00:54,54.0,41.6618142,-91.5436124,692,0.69,6.46,0:09:17,557,13.48,0:04:27,267,43,82,26
"2013-10-02 17:33:36",0:03:19,199.4,0:00:54,54.0,41.6622723,-91.5435445,699,0.72,7.85,0:07:39,459,12.98,0:04:37,277,43,82,28
"2013-10-02 17:33:46",0:03:29,209.4,0:00:54,54.0,41.6627408,-91.5435690,693,0.75,11.57,0:05:11,311,12.92,0:04:39,279,43,82,30
"2013-10-02 17:33:51",0:03:34,214.4,0:00:54,54.0,41.6630105,-91.5436034,688,0.77,13.11,0:04:35,275,12.93,0:04:38,278,43,82,30
