Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-09-02 07:33:25",0:00:01,0.9,0:00:00,0.0,41.7040359,-91.6100893,797,0.00,3.64,0:16:30,990,0.00,0:00:00,0,0,0,0
"2013-09-02 07:33:29",0:00:05,4.7,0:00:00,0.0,41.7040817,-91.6100768,796,0.00,3.64,0:16:30,990,2.47,0:24:20,1460,0,0,0
"2013-09-02 07:33:38",0:00:14,13.7,0:00:00,0.0,41.7041274,-91.6101884,792,0.01,3.64,0:16:30,990,2.57,0:23:22,1402,0,0,0
"2013-09-02 07:33:49",0:00:25,24.8,0:00:00,0.0,41.7046152,-91.6100504,791,0.04,11.68,0:05:08,308,6.42,0:09:21,561,0,0,2
"2013-09-02 07:33:54",0:00:30,29.8,0:00:00,0.0,41.7048814,-91.6099661,792,0.06,13.18,0:04:33,273,7.62,0:07:53,473,0,0,3
"2013-09-02 07:33:58",0:00:34,33.8,0:00:00,0.0,41.7050690,-91.6099489,792,0.08,12.79,0:04:41,281,8.11,0:07:24,444,0,0,4
"2013-09-02 07:33:59",0:00:35,34.7,0:00:00,0.0,41.7051040,-91.6099090,792,0.08,12.72,0:04:43,283,8.21,0:07:18,438,0,0,4
"2013-09-02 07:34:05",0:00:41,40.9,0:00:00,0.0,41.7054401,-91.6098957,793,0.10,12.97,0:04:38,278,9.01,0:06:39,399,0,0,6
"2013-09-02 07:34:07",0:00:43,42.7,0:00:00,0.0,41.7055395,-91.6100011,793,0.11,13.64,0:04:24,264,9.37,0:06:24,384,0,0,6
"2013-09-02 07:34:08",0:00:44,43.7,0:00:00,0.0,41.7055948,-91.6099900,793,0.12,14.17,0:04:14,254,9.47,0:06:20,380,0,0,6
"2013-09-02 07:34:09",0:00:45,44.7,0:00:00,0.0,41.7056583,-91.6100322,793,0.12,14.57,0:04:07,247,9.66,0:06:13,373,0,0,6
"2013-09-02 07:34:14",0:00:50,49.8,0:00:00,0.0,41.7058873,-91.6099974,794,0.14,13.60,0:04:25,265,9.83,0:06:06,366,0,0,8
"2013-09-02 07:34:19",0:00:55,54.7,0:00:00,0.0,41.7061125,-91.6100285,794,0.15,11.39,0:05:16,316,9.97,0:06:01,361,0,0,8
"2013-09-02 07:34:29",0:01:05,64.8,0:00:00,0.0,41.7065972,-91.6099541,795,0.19,12.20,0:04:55,295,10.29,0:05:50,350,0,0,11
"2013-09-02 07:34:30",0:01:06,65.7,0:00:00,0.0,41.7066616,-91.6099333,796,0.19,12.65,0:04:45,285,10.39,0:05:46,346,0,0,11
"2013-09-02 07:34:32",0:01:08,67.7,0:00:00,0.0,41.7066129,-91.6096976,796,0.20,15.03,0:03:59,239,10.76,0:05:35,335,0,0,12
"2013-09-02 07:34:33",0:01:09,68.7,0:00:00,0.0,41.7067212,-91.6097465,796,0.21,16.56,0:03:37,217,11.01,0:05:27,327,0,0,13
"2013-09-02 07:34:34",0:01:10,69.7,0:00:00,0.0,41.7067897,-91.6098215,796,0.22,17.93,0:03:21,201,11.17,0:05:22,322,0,0,13
"2013-09-02 07:34:35",0:01:11,70.7,0:00:00,0.0,41.7068358,-91.6099606,796,0.22,18.91,0:03:10,190,11.41,0:05:15,315,0,0,13
"2013-09-02 07:34:37",0:01:13,72.8,0:00:00,0.0,41.7069297,-91.6099881,796,0.23,19.12,0:03:08,188,11.42,0:05:15,315,0,0,14
"2013-09-02 07:34:38",0:01:14,73.7,0:00:00,0.0,41.7069495,-91.6100283,796,0.23,18.27,0:03:17,197,11.40,0:05:16,316,0,0,15
"2013-09-02 07:34:41",0:01:17,76.8,0:00:00,0.0,41.7071361,-91.6100670,797,0.25,19.75,0:03:02,182,11.56,0:05:12,312,0,0,16
"2013-09-02 07:34:45",0:01:21,80.7,0:00:00,0.0,41.7074115,-91.6100460,797,0.27,14.95,0:04:01,241,11.84,0:05:04,304,0,0,18
"2013-09-02 07:34:50",0:01:26,85.7,0:00:00,0.0,41.7077233,-91.6100582,797,0.29,16.39,0:03:40,220,12.05,0:04:59,299,0,0,20
"2013-09-02 07:34:51",0:01:27,86.8,0:00:00,0.0,41.7077868,-91.6100026,797,0.29,16.74,0:03:35,215,12.12,0:04:57,297,0,0,20
"2013-09-02 07:34:56",0:01:32,91.8,0:00:00,0.0,41.7081016,-91.6100097,797,0.31,15.99,0:03:45,225,12.32,0:04:52,292,0,0,21
"2013-09-02 07:35:01",0:01:37,96.8,0:00:00,0.0,41.7084231,-91.6100303,803,0.34,16.21,0:03:42,222,12.51,0:04:48,288,0,0,23
"2013-09-02 07:35:08",0:01:44,103.7,0:00:00,0.0,41.7084326,-91.6094149,810,0.37,16.22,0:03:42,222,12.77,0:04:42,282,0,0,26
"2013-09-02 07:35:13",0:01:49,108.8,0:00:00,0.0,41.7084815,-91.6089859,810,0.39,16.26,0:03:41,221,12.92,0:04:39,279,0,0,28
"2013-09-02 07:35:19",0:01:55,114.7,0:00:00,0.0,41.7084857,-91.6083683,804,0.42,17.73,0:03:23,203,13.25,0:04:32,272,0,0,28
"2013-09-02 07:35:21",0:01:57,116.8,0:00:00,0.0,41.7084636,-91.6083710,809,0.42,15.69,0:03:49,229,13.07,0:04:35,275,0,0,28
"2013-09-02 07:35:23",0:01:59,118.7,0:00:00,0.0,41.7084580,-91.6083284,814,0.43,12.70,0:04:43,283,12.92,0:04:39,279,0,0,29
"2013-09-02 07:35:24",0:02:00,120.0,0:00:00,0.0,41.7084758,-91.6083229,817,0.43,13.15,0:04:34,274,12.82,0:04:41,281,0,0,29
"2013-09-02 07:35:50",0:02:26,145.8,0:00:00,0.0,41.7084170,-91.6083842,817,0.43,1.19,0:50:13,3013,10.68,0:05:37,337,0,0,31
"2013-09-02 07:36:00",0:02:36,155.8,0:00:00,0.0,41.7083024,-91.6078007,831,0.46,11.36,0:05:17,317,10.71,0:05:36,336,36,0,33
"2013-09-02 07:36:01",0:02:37,156.8,0:00:00,0.0,41.7083020,-91.6077233,831,0.47,12.22,0:04:54,294,10.74,0:05:35,335,36,0,34
"2013-09-02 07:36:02",0:02:38,157.8,0:00:00,0.0,41.7084317,-91.6076402,830,0.48,15.17,0:03:57,237,10.90,0:05:30,330,36,0,34
"2013-09-02 07:36:03",0:02:39,158.8,0:00:00,0.0,41.7084309,-91.6075576,831,0.48,15.25,0:03:56,236,10.93,0:05:29,329,36,0,35
"2013-09-02 07:36:04",0:02:40,159.7,0:00:00,0.0,41.7082520,-91.6074706,832,0.50,19.09,0:03:09,189,11.16,0:05:23,323,36,0,35
"2013-09-02 07:36:05",0:02:41,160.7,0:00:00,0.0,41.7082188,-91.6073790,833,0.50,20.15,0:02:59,179,11.21,0:05:21,321,36,0,36
"2013-09-02 07:36:06",0:02:42,161.8,0:00:00,0.0,41.7081282,-91.6072445,834,0.51,23.54,0:02:33,153,11.34,0:05:17,317,36,0,36
"2013-09-02 07:36:07",0:02:43,162.8,0:00:00,0.0,41.7081540,-91.6071029,835,0.52,24.83,0:02:25,145,11.44,0:05:15,315,36,0,37
"2013-09-02 07:36:09",0:02:45,164.8,0:00:00,0.0,41.7082279,-91.6069051,837,0.53,24.43,0:02:27,147,11.55,0:05:12,312,36,0,37
"2013-09-02 07:36:15",0:02:51,170.7,0:00:00,0.0,41.7082817,-91.6063138,837,0.56,21.35,0:02:49,169,11.80,0:05:05,305,36,0,39
"2013-09-02 07:36:16",0:02:52,171.7,0:00:00,0.0,41.7084189,-91.6062193,837,0.57,22.92,0:02:37,157,11.95,0:05:01,301,36,0,40
"2013-09-02 07:36:23",0:02:59,178.7,0:00:00,0.0,41.7084131,-91.6055780,838,0.60,19.65,0:03:03,183,12.15,0:04:56,296,36,0,43
"2013-09-02 07:36:30",0:03:06,185.8,0:00:00,0.0,41.7084076,-91.6049701,838,0.63,15.81,0:03:48,228,12.30,0:04:53,293,36,0,45
"2013-09-02 07:36:31",0:03:07,186.8,0:00:00,0.0,41.7084072,-91.6049279,838,0.64,15.20,0:03:57,237,12.28,0:04:53,293,36,0,46
"2013-09-02 07:36:32",0:03:08,187.8,0:00:00,0.0,41.7082384,-91.6047991,838,0.65,18.37,0:03:16,196,12.47,0:04:49,289,36,0,46
"2013-09-02 07:36:33",0:03:09,188.7,0:00:00,0.0,41.7081739,-91.6047994,838,0.65,18.53,0:03:14,194,12.49,0:04:48,288,36,0,47
"2013-09-02 07:36:35",0:03:11,190.8,0:00:00,0.0,41.7080624,-91.6047160,839,0.66,18.05,0:03:19,199,12.52,0:04:48,288,36,0,47
"2013-09-02 07:36:37",0:03:13,192.8,0:00:00,0.0,41.7080194,-91.6045595,839,0.67,18.19,0:03:18,198,12.55,0:04:47,287,36,0,48
"2013-09-02 07:36:38",0:03:14,193.8,0:00:00,0.0,41.7080700,-91.6044749,839,0.68,18.71,0:03:12,192,12.59,0:04:46,286,36,0,49
"2013-09-02 07:36:44",0:03:20,199.8,0:00:00,0.0,41.7080443,-91.6038571,839,0.71,18.01,0:03:20,200,12.79,0:04:41,281,36,0,51
"2013-09-02 07:36:49",0:03:25,204.8,0:00:00,0.0,41.7079762,-91.6035443,840,0.73,15.96,0:03:46,226,12.77,0:04:42,282,36,0,53
"2013-09-02 07:36:52",0:03:28,207.8,0:00:00,0.0,41.7077921,-91.6035588,840,0.74,15.68,0:03:50,230,12.81,0:04:41,281,36,0,54
"2013-09-02 07:36:53",0:03:29,208.7,0:00:00,0.0,41.7077240,-91.6034803,840,0.75,16.40,0:03:40,220,12.86,0:04:40,280,36,0,54
"2013-09-02 07:36:54",0:03:30,209.8,0:00:00,0.0,41.7077484,-91.6032832,841,0.76,16.75,0:03:35,215,12.97,0:04:38,278,36,0,55
"2013-09-02 07:37:01",0:03:37,216.7,0:00:00,0.0,41.7073387,-91.6028986,846,0.79,21.10,0:02:51,171,13.13,0:04:34,274,36,0,58
"2013-09-02 07:37:08",0:03:44,223.8,0:00:00,0.0,41.7069401,-91.6025505,845,0.82,21.41,0:02:48,168,13.25,0:04:32,272,36,0,60
"2013-09-02 07:37:15",0:03:51,230.7,0:00:00,0.0,41.7065465,-91.6022066,844,0.86,16.52,0:03:38,218,13.35,0:04:30,270,36,0,62
"2013-09-02 07:37:21",0:03:57,236.8,0:00:00,0.0,41.7063256,-91.6020158,843,0.87,13.11,0:04:35,275,13.29,0:04:31,271,36,0,64
"2013-09-02 07:37:31",0:04:07,246.8,0:00:00,0.0,41.7062200,-91.6013934,841,0.91,11.98,0:05:01,301,13.23,0:04:32,272,36,0,64
"2013-09-02 07:37:36",0:04:12,251.8,0:00:00,0.0,41.7058978,-91.6009491,839,0.94,18.08,0:03:19,199,13.43,0:04:28,268,36,0,65
"2013-09-02 07:37:41",0:04:17,256.8,0:00:00,0.0,41.7055401,-91.6005053,837,0.97,22.79,0:02:38,158,13.64,0:04:24,264,36,0,65
"2013-09-02 07:37:47",0:04:23,262.8,0:00:00,0.0,41.7052100,-91.6000664,827,1.00,21.60,0:02:47,167,13.77,0:04:21,261,36,0,65
"2013-09-02 07:37:53",0:04:29,268.8,0:00:00,0.0,41.7049394,-91.5994587,830,1.04,20.69,0:02:54,174,13.95,0:04:18,258,36,0,68
"2013-09-02 07:37:59",0:04:35,274.8,0:00:00,0.0,41.7047200,-91.5988698,829,1.08,21.22,0:02:50,170,14.09,0:04:15,255,36,0,70
"2013-09-02 07:38:01",0:04:37,276.9,0:00:00,0.0,41.7046582,-91.5986540,828,1.09,20.65,0:02:54,174,14.14,0:04:15,255,36,0,71
"2013-09-02 07:38:04",0:04:40,279.8,0:00:00,0.0,41.7046310,-91.5983019,828,1.11,21.11,0:02:51,171,14.23,0:04:13,253,36,0,72
"2013-09-02 07:38:05",0:04:41,280.9,0:00:00,0.0,41.7045669,-91.5982546,828,1.11,20.30,0:02:57,177,14.23,0:04:13,253,36,0,72
"2013-09-02 07:38:07",0:04:43,282.7,0:00:00,0.0,41.7045610,-91.5980379,827,1.12,20.74,0:02:54,174,14.29,0:04:12,252,36,0,73
"2013-09-02 07:38:08",0:04:44,283.8,0:00:00,0.0,41.7046383,-91.5978928,827,1.13,21.68,0:02:46,166,14.35,0:04:11,251,36,0,73
