Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-08-19 07:55:27",0:00:03,2.7,0:00:00,0.0,41.7088237,-91.6027578,843,0.00,12.52,0:04:48,288,0.00,0:00:00,0,0,0,0
"2013-08-19 07:55:28",0:00:04,3.7,0:00:00,0.0,41.7089036,-91.6025837,831,0.01,12.52,0:04:48,288,10.17,0:05:54,354,0,21,0
"2013-08-19 07:55:29",0:00:05,4.7,0:00:00,0.0,41.7089336,-91.6024121,818,0.02,12.52,0:04:48,288,14.97,0:04:00,240,0,39,0
"2013-08-19 07:55:30",0:00:06,5.7,0:00:00,0.0,41.7089899,-91.6023885,805,0.02,12.52,0:04:48,288,14.93,0:04:01,241,0,47,0
"2013-08-19 07:55:31",0:00:07,6.8,0:00:00,0.0,41.7089468,-91.6025830,792,0.03,12.52,0:04:48,288,18.12,0:03:19,199,0,67,0
"2013-08-19 07:55:32",0:00:08,7.7,0:00:00,0.0,41.7089900,-91.6025773,780,0.04,12.52,0:04:48,288,17.38,0:03:27,207,0,73,0
"2013-08-19 07:55:33",0:00:09,8.7,0:00:00,0.0,41.7089733,-91.6025665,768,0.04,12.52,0:04:48,288,15.92,0:03:46,226,0,75,0
"2013-08-19 07:55:35",0:00:11,10.7,0:00:00,0.0,41.7089882,-91.6025116,771,0.04,12.52,0:04:48,288,13.96,0:04:18,258,0,75,0
"2013-08-19 07:55:47",0:00:23,22.7,0:00:00,0.0,41.7084474,-91.6026008,795,0.08,12.52,0:04:48,288,12.54,0:04:47,287,19,75,5
"2013-08-19 07:55:49",0:00:25,24.7,0:00:00,0.0,41.7083499,-91.6026016,801,0.09,13.35,0:04:30,270,12.51,0:04:48,288,33,75,6
"2013-08-19 07:55:52",0:00:28,27.8,0:00:00,0.0,41.7082012,-91.6025776,812,0.10,15.18,0:03:57,237,12.47,0:04:49,289,33,75,7
"2013-08-19 07:55:53",0:00:29,28.8,0:00:00,0.0,41.7081255,-91.6025122,816,0.10,16.27,0:03:41,221,12.82,0:04:41,281,33,75,7
"2013-08-19 07:55:54",0:00:30,29.8,0:00:00,0.0,41.7080811,-91.6025114,820,0.11,16.20,0:03:42,222,12.75,0:04:42,282,33,75,8
"2013-08-19 07:56:02",0:00:38,37.7,0:00:00,0.0,41.7078179,-91.6023497,840,0.13,10.82,0:05:33,333,11.98,0:05:01,301,72,75,11
"2013-08-19 07:56:03",0:00:39,38.8,0:00:00,0.0,41.7076729,-91.6023792,840,0.14,12.11,0:04:57,297,12.59,0:04:46,286,72,75,11
"2013-08-19 07:56:10",0:00:46,45.8,0:00:00,0.0,41.7073032,-91.6022042,840,0.16,15.84,0:03:47,227,12.80,0:04:41,281,72,75,13
"2013-08-19 07:56:12",0:00:48,47.8,0:00:00,0.0,41.7072177,-91.6020973,840,0.17,16.29,0:03:41,221,12.87,0:04:40,280,72,75,14
"2013-08-19 07:56:16",0:00:52,51.7,0:00:00,0.0,41.7071192,-91.6017552,840,0.19,15.78,0:03:48,228,13.21,0:04:33,273,72,75,15
"2013-08-19 07:56:21",0:00:57,56.7,0:00:00,0.0,41.7071484,-91.6012499,840,0.22,17.56,0:03:25,205,13.71,0:04:23,263,72,75,17
"2013-08-19 07:56:25",0:01:01,60.7,0:00:00,0.0,41.7071364,-91.6008642,840,0.24,18.46,0:03:15,195,13.98,0:04:17,257,72,75,18
"2013-08-19 07:56:26",0:01:02,61.7,0:00:00,0.0,41.7071167,-91.6007803,840,0.24,18.27,0:03:17,197,14.02,0:04:17,257,72,75,19
"2013-08-19 07:56:27",0:01:03,62.7,0:00:00,0.0,41.7070597,-91.6006920,840,0.25,18.78,0:03:12,192,14.14,0:04:15,255,72,75,19
"2013-08-19 07:56:30",0:01:06,65.7,0:00:00,0.0,41.7070014,-91.6004341,840,0.26,17.73,0:03:23,203,14.26,0:04:12,252,72,75,20
"2013-08-19 07:56:34",0:01:10,69.7,0:00:00,0.0,41.7069160,-91.6000762,838,0.28,17.66,0:03:24,204,14.45,0:04:09,249,72,75,21
"2013-08-19 07:56:36",0:01:12,71.7,0:00:00,0.0,41.7069192,-91.5998595,836,0.29,18.16,0:03:18,198,14.61,0:04:06,246,72,75,22
