Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-08-26 06:58:14",0:00:01,0.9,0:00:00,0.0,41.7040486,-91.6099079,784,0.00,3.65,0:16:26,986,0.00,0:00:00,0,0,0,0
"2013-08-26 06:58:20",0:00:07,7.5,0:00:00,0.0,41.7040816,-91.6099218,783,0.00,3.65,0:16:26,986,1.15,0:52:12,3132,3,0,0
"2013-08-26 06:58:28",0:00:15,15.5,0:00:00,0.0,41.7041230,-91.6100678,817,0.01,3.65,0:16:26,986,2.43,0:24:41,1481,33,0,2
"2013-08-26 06:58:40",0:00:28,27.5,0:00:00,0.0,41.7046020,-91.6100777,813,0.04,10.31,0:05:49,349,5.69,0:10:32,632,33,0,2
"2013-08-26 06:58:49",0:00:36,36.5,0:00:00,0.0,41.7049841,-91.6099608,812,0.07,10.91,0:05:30,330,6.97,0:08:37,517,33,0,4
"2013-08-26 06:58:55",0:00:42,42.5,0:00:00,0.0,41.7053568,-91.6101385,814,0.10,14.16,0:04:14,254,8.30,0:07:14,434,33,0,5
"2013-08-26 06:58:58",0:00:46,45.6,0:00:00,0.0,41.7055189,-91.6101356,817,0.11,14.75,0:04:04,244,8.62,0:06:58,418,33,0,6
"2013-08-26 06:59:00",0:00:47,47.5,0:00:00,0.0,41.7055760,-91.6100838,819,0.11,14.19,0:04:14,254,8.63,0:06:57,417,33,0,7
"2013-08-26 06:59:09",0:00:56,56.5,0:00:00,0.0,41.7060302,-91.6100311,819,0.15,12.31,0:04:52,292,9.26,0:06:29,389,33,0,11
"2013-08-26 06:59:19",0:01:06,66.5,0:00:00,0.0,41.7064926,-91.6099988,825,0.18,11.59,0:05:11,311,9.60,0:06:15,375,33,0,13
"2013-08-26 06:59:28",0:01:15,75.5,0:00:00,0.0,41.7069777,-91.6099815,826,0.21,13.47,0:04:27,267,10.05,0:05:58,358,33,0,15
"2013-08-26 06:59:35",0:01:22,82.5,0:00:00,0.0,41.7074355,-91.6099269,820,0.24,15.35,0:03:55,235,10.58,0:05:40,340,33,0,16
"2013-08-26 06:59:41",0:01:29,88.5,0:00:00,0.0,41.7079444,-91.6099018,819,0.28,19.85,0:03:01,181,11.29,0:05:19,319,33,0,16
"2013-08-26 06:59:43",0:01:31,90.5,0:00:00,0.0,41.7081071,-91.6099326,820,0.29,19.98,0:03:00,180,11.49,0:05:13,313,33,0,16
"2013-08-26 06:59:47",0:01:34,94.5,0:00:00,0.0,41.7083454,-91.6098998,815,0.31,18.61,0:03:13,193,11.64,0:05:09,309,33,0,16
"2013-08-26 06:59:49",0:01:37,96.5,0:00:00,0.0,41.7084221,-91.6098233,812,0.31,17.52,0:03:26,206,11.64,0:05:09,309,33,0,17
"2013-08-26 06:59:56",0:01:43,103.5,0:00:00,0.0,41.7084416,-91.6093190,819,0.34,13.49,0:04:27,267,11.77,0:05:06,306,33,0,18
"2013-08-26 06:59:57",0:01:45,104.5,0:00:00,0.0,41.7083908,-91.6092530,816,0.34,13.57,0:04:25,265,11.81,0:05:05,305,33,0,18
"2013-08-26 07:00:07",0:01:54,113.7,0:00:00,0.0,41.7083951,-91.6086140,804,0.38,13.42,0:04:28,268,11.91,0:05:02,302,33,0,19
"2013-08-26 07:00:12",0:02:00,119.6,0:00:00,0.0,41.7083950,-91.6083746,804,0.39,10.60,0:05:39,339,11.70,0:05:08,308,33,0,20
"2013-08-26 07:00:43",0:02:31,150.5,0:00:00,0.0,41.7085134,-91.6084228,811,0.40,1.42,0:42:14,2534,9.50,0:06:19,379,33,0,22
"2013-08-26 07:00:49",0:02:36,156.5,0:00:00,0.0,41.7084781,-91.6083827,814,0.40,1.70,0:35:22,2122,9.21,0:06:31,391,33,0,22
"2013-08-26 07:01:11",0:02:59,178.5,0:00:00,0.0,41.7085376,-91.6083071,820,0.41,2.44,0:24:36,1476,8.19,0:07:20,440,33,0,24
"2013-08-26 07:01:17",0:03:05,184.5,0:00:00,0.0,41.7084871,-91.6083233,818,0.41,2.92,0:20:31,1231,7.99,0:07:31,451,33,0,24
"2013-08-26 07:01:50",0:03:37,217.5,0:00:00,0.0,41.7083937,-91.6082265,806,0.42,5.72,0:10:29,629,6.92,0:08:41,521,33,0,26
