Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-08-21 07:10:03",0:00:01,0.9,0:00:00,0.0,41.7041965,-91.6099353,778,0.00,0.74,1:20:41,4841,0.00,0:00:00,0,0,0,0
"2013-08-21 07:10:06",0:00:04,3.7,0:00:00,0.0,41.7042061,-91.6099341,777,0.00,0.74,1:20:41,4841,0.64,1:33:05,5585,0,0,0
"2013-08-21 07:10:22",0:00:20,19.7,0:00:00,0.0,41.7041555,-91.6099515,772,0.00,0.74,1:20:41,4841,0.78,1:16:47,4607,0,0,1
"2013-08-21 07:10:33",0:00:31,30.7,0:00:00,0.0,41.7042276,-91.6102329,769,0.02,5.58,0:10:45,645,2.31,0:26:01,1561,0,0,2
"2013-08-21 07:10:45",0:00:43,42.7,0:00:00,0.0,41.7046878,-91.6102031,790,0.05,10.27,0:05:50,350,4.34,0:13:50,830,0,0,6
"2013-08-21 07:10:54",0:00:52,51.7,0:00:00,0.0,41.7051382,-91.6102112,810,0.08,12.49,0:04:48,288,5.75,0:10:26,626,8,0,9
"2013-08-21 07:10:58",0:00:56,55.6,0:00:00,0.0,41.7053116,-91.6101904,820,0.09,11.78,0:05:06,306,6.12,0:09:48,588,37,0,11
"2013-08-21 07:11:09",0:01:07,66.7,0:00:00,0.0,41.7057949,-91.6101126,826,0.13,11.08,0:05:25,325,6.91,0:08:41,521,46,0,13
"2013-08-21 07:11:20",0:01:18,77.7,0:00:00,0.0,41.7062624,-91.6100597,838,0.16,10.61,0:05:39,339,7.44,0:08:04,484,46,0,17
"2013-08-21 07:11:31",0:01:29,88.7,0:00:00,0.0,41.7067510,-91.6099981,842,0.19,11.13,0:05:23,323,7.89,0:07:36,456,46,0,20
"2013-08-21 07:11:40",0:01:38,97.6,0:00:00,0.0,41.7072193,-91.6100280,842,0.23,13.59,0:04:25,265,8.36,0:07:11,431,46,0,22
"2013-08-21 07:11:47",0:01:45,104.9,0:00:00,0.0,41.7076759,-91.6100219,840,0.26,15.40,0:03:54,234,8.86,0:06:46,406,46,0,23
"2013-08-21 07:11:54",0:01:52,111.7,0:00:00,0.0,41.7081840,-91.6100289,840,0.29,17.82,0:03:22,202,9.45,0:06:21,381,46,0,23
"2013-08-21 07:11:58",0:01:56,115.8,0:00:00,0.0,41.7084240,-91.6100303,840,0.31,16.60,0:03:37,217,9.64,0:06:14,374,46,0,23
"2013-08-21 07:12:02",0:02:00,119.7,0:00:00,0.0,41.7084243,-91.6096878,840,0.33,16.01,0:03:45,225,9.85,0:06:05,365,46,0,24
"2013-08-21 07:12:03",0:02:01,120.8,0:00:00,0.0,41.7084581,-91.6096051,840,0.33,16.05,0:03:44,224,9.91,0:06:03,363,46,0,24
"2013-08-21 07:12:12",0:02:10,129.7,0:00:00,0.0,41.7084698,-91.6089541,837,0.37,13.91,0:04:19,259,10.16,0:05:54,354,46,0,24
"2013-08-21 07:12:24",0:02:22,141.7,0:00:00,0.0,41.7084718,-91.6083809,831,0.40,8.55,0:07:01,421,10.06,0:05:58,358,46,0,25
"2013-08-21 07:12:29",0:02:27,146.7,0:00:00,0.0,41.7085752,-91.6083032,828,0.40,6.40,0:09:22,562,9.92,0:06:03,363,46,0,25
"2013-08-21 07:12:41",0:02:39,158.7,0:00:00,0.0,41.7084598,-91.6082484,827,0.41,3.12,0:19:16,1156,9.35,0:06:25,385,46,0,26
"2013-08-21 07:13:03",0:03:01,180.7,0:00:00,0.0,41.7084141,-91.6082900,834,0.42,0.82,1:12:46,4366,8.29,0:07:14,434,46,0,28
"2013-08-21 07:13:56",0:03:54,233.7,0:00:00,0.0,41.7086269,-91.6082737,828,0.43,1.93,0:31:05,1865,6.64,0:09:02,542,46,0,32
"2013-08-21 07:14:30",0:04:28,267.7,0:00:00,0.0,41.7086500,-91.6079686,835,0.45,5.80,0:10:20,620,6.01,0:09:59,599,46,0,36
"2013-08-21 07:14:35",0:04:33,272.7,0:00:00,0.0,41.7087000,-91.6075361,840,0.47,12.65,0:04:45,285,6.20,0:09:41,581,46,0,38
"2013-08-21 07:14:37",0:04:35,274.8,0:00:00,0.0,41.7087724,-91.6073701,841,0.48,14.69,0:04:05,245,6.28,0:09:33,573,46,0,39
"2013-08-21 07:14:38",0:04:36,275.7,0:00:00,0.0,41.7087717,-91.6072950,842,0.48,14.71,0:04:05,245,6.31,0:09:30,570,46,0,39
"2013-08-21 07:14:39",0:04:37,276.7,0:00:00,0.0,41.7088352,-91.6071881,843,0.49,16.47,0:03:39,219,6.38,0:09:24,564,46,0,40
"2013-08-21 07:14:42",0:04:40,279.7,0:00:00,0.0,41.7088621,-91.6069253,842,0.50,15.66,0:03:50,230,6.49,0:09:15,555,46,0,41
"2013-08-21 07:14:43",0:04:41,280.7,0:00:00,0.0,41.7088482,-91.6068340,842,0.51,16.20,0:03:42,222,6.53,0:09:12,552,46,0,42
"2013-08-21 07:14:46",0:04:44,283.8,0:00:00,0.0,41.7088862,-91.6065199,841,0.53,18.06,0:03:19,199,6.66,0:09:00,540,46,0,43
"2013-08-21 07:14:50",0:04:48,287.7,0:00:00,0.0,41.7088301,-91.6061980,840,0.54,17.16,0:03:30,210,6.79,0:08:50,530,46,0,44
"2013-08-21 07:14:55",0:04:53,292.9,0:00:00,0.0,41.7088256,-91.6057603,837,0.57,16.05,0:03:44,224,6.95,0:08:38,518,46,0,44
"2013-08-21 07:15:01",0:04:59,298.7,0:00:00,0.0,41.7087954,-91.6053187,843,0.59,15.01,0:04:00,240,7.09,0:08:28,508,46,0,46
"2013-08-21 07:15:05",0:05:03,302.7,0:00:00,0.0,41.7087684,-91.6051139,848,0.60,12.99,0:04:37,277,7.12,0:08:26,506,46,0,47
"2013-08-21 07:15:13",0:05:11,310.7,0:00:00,0.0,41.7083884,-91.6049537,849,0.63,11.86,0:05:03,303,7.26,0:08:16,496,46,0,49
"2013-08-21 07:15:19",0:05:17,316.7,0:00:00,0.0,41.7081255,-91.6045770,848,0.65,14.66,0:04:06,246,7.42,0:08:05,485,46,0,50
"2013-08-21 07:15:26",0:05:24,323.6,0:00:00,0.0,41.7080663,-91.6039581,849,0.69,16.43,0:03:39,219,7.62,0:07:52,472,46,0,51
"2013-08-21 07:15:32",0:05:30,329.7,0:00:00,0.0,41.7079978,-91.6034810,847,0.71,15.58,0:03:51,231,7.76,0:07:44,464,46,0,52
"2013-08-21 07:15:33",0:05:31,330.8,0:00:00,0.0,41.7079253,-91.6034409,845,0.72,15.90,0:03:46,226,7.79,0:07:42,462,46,0,53
"2013-08-21 07:15:37",0:05:35,334.7,0:00:00,0.0,41.7077165,-91.6032526,843,0.73,15.78,0:03:48,228,7.89,0:07:37,457,46,0,53
"2013-08-21 07:15:40",0:05:38,337.6,0:00:00,0.0,41.7076052,-91.6031003,843,0.74,15.18,0:03:57,237,7.93,0:07:34,454,46,0,53
"2013-08-21 07:15:47",0:05:45,344.6,0:00:00,0.0,41.7072091,-91.6028070,849,0.78,15.53,0:03:52,232,8.10,0:07:25,445,46,0,55
