Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-09-27 15:50:46",0:00:01,1.0,0:00:00,0.0,41.6626360,-91.5352458,709,0.00,4.28,0:14:02,842,0.00,0:00:00,0,0,0,0
"2013-09-27 15:50:55",0:00:10,9.9,0:00:00,0.0,41.6626817,-91.5352800,707,0.00,4.28,0:14:02,842,1.32,0:45:29,2729,0,0,0
"2013-09-27 15:50:59",0:00:14,13.8,0:00:00,0.0,41.6627418,-91.5354308,707,0.01,4.28,0:14:02,842,3.24,0:18:31,1111,0,0,0
"2013-09-27 15:51:00",0:00:15,14.9,0:00:00,0.0,41.6627362,-91.5354895,707,0.02,5.77,0:10:24,624,3.75,0:15:59,959,0,0,0
"2013-09-27 15:51:02",0:00:17,16.9,0:00:00,0.0,41.6627743,-91.5355323,707,0.02,7.08,0:08:29,509,4.05,0:14:50,890,0,0,1
"2013-09-27 15:51:08",0:00:23,22.8,0:00:00,0.0,41.6627231,-91.5357142,706,0.03,7.42,0:08:05,485,4.58,0:13:07,787,0,0,1
"2013-09-27 15:51:12",0:00:27,26.8,0:00:00,0.0,41.6625989,-91.5356798,705,0.04,9.15,0:06:33,393,5.07,0:11:50,710,0,0,2
"2013-09-27 15:51:17",0:00:32,31.8,0:00:00,0.0,41.6629061,-91.5357086,705,0.06,13.55,0:04:26,266,6.67,0:08:59,539,0,0,3
"2013-09-27 15:51:21",0:00:36,35.8,0:00:00,0.0,41.6631897,-91.5358546,704,0.08,15.03,0:04:00,240,8.04,0:07:28,448,0,0,4
"2013-09-27 15:51:25",0:00:40,39.8,0:00:00,0.0,41.6633624,-91.5358423,703,0.09,16.14,0:03:43,223,8.31,0:07:13,433,0,0,5
"2013-09-27 15:51:28",0:00:43,42.8,0:00:00,0.0,41.6634852,-91.5358965,703,0.10,15.32,0:03:55,235,8.48,0:07:05,425,0,0,6
"2013-09-27 15:51:30",0:00:45,44.8,0:00:00,0.0,41.6636346,-91.5361385,703,0.12,14.97,0:04:00,240,9.40,0:06:23,383,0,0,6
"2013-09-27 15:51:31",0:00:46,45.8,0:00:00,0.0,41.6636092,-91.5362226,703,0.12,15.13,0:03:58,238,9.57,0:06:16,376,0,0,6
"2013-09-27 15:51:36",0:00:51,50.8,0:00:00,0.0,41.6637674,-91.5366650,702,0.15,18.13,0:03:19,199,10.42,0:05:46,346,0,0,6
"2013-09-27 15:51:37",0:00:52,51.9,0:00:00,0.0,41.6636323,-91.5368174,702,0.16,22.04,0:02:43,163,11.05,0:05:26,326,0,0,6
"2013-09-27 15:51:40",0:00:55,54.8,0:00:00,0.0,41.6636363,-91.5374684,701,0.19,25.66,0:02:20,140,12.67,0:04:44,284,0,0,7
"2013-09-27 15:51:42",0:00:57,56.9,0:00:00,0.0,41.6636368,-91.5375599,701,0.20,25.84,0:02:19,139,12.52,0:04:47,287,0,0,7
"2013-09-27 15:51:49",0:01:04,63.8,0:00:00,0.0,41.6631680,-91.5376029,700,0.23,22.97,0:02:37,157,12.98,0:04:37,277,0,0,7
"2013-09-27 15:51:59",0:01:14,73.8,0:00:00,0.0,41.6626547,-91.5376261,699,0.27,13.98,0:04:18,258,12.95,0:04:38,278,0,0,8
