Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-09-03 07:47:56",0:00:01,0.8,0:00:00,0.0,41.7040309,-91.6102055,798,0.00,15.55,0:03:52,232,0.00,0:00:00,0,0,0,0
"2013-09-03 07:47:57",0:00:01,1.5,0:00:00,0.0,41.7039363,-91.6101105,798,0.01,15.55,0:03:52,232,19.92,0:03:01,181,0,0,0
"2013-09-03 07:47:59",0:00:04,4.0,0:00:00,0.0,41.7038454,-91.6099183,797,0.02,15.55,0:03:52,232,17.89,0:03:21,201,0,0,0
"2013-09-03 07:48:03",0:00:08,8.2,0:00:00,0.0,41.7040475,-91.6099957,795,0.03,15.55,0:03:52,232,15.13,0:03:58,238,0,0,0
"2013-09-03 07:48:04",0:00:09,9.1,0:00:00,0.0,41.7040487,-91.6100640,795,0.04,15.55,0:03:52,232,15.10,0:03:58,238,0,0,0
"2013-09-03 07:48:06",0:00:11,11.1,0:00:00,0.0,41.7040629,-91.6100477,794,0.04,15.55,0:03:52,232,12.78,0:04:42,282,0,0,0
"2013-09-03 07:48:10",0:00:15,15.1,0:00:00,0.0,41.7040957,-91.6101463,794,0.04,11.12,0:05:24,324,10.72,0:05:36,336,0,0,1
"2013-09-03 07:48:14",0:00:19,19.0,0:00:00,0.0,41.7042645,-91.6101703,794,0.06,8.52,0:07:03,423,10.70,0:05:37,337,0,0,1
"2013-09-03 07:48:18",0:00:23,23.0,0:00:00,0.0,41.7045340,-91.6101231,794,0.08,11.54,0:05:12,312,11.77,0:05:06,306,0,0,3
"2013-09-03 07:48:26",0:00:31,31.0,0:00:00,0.0,41.7050005,-91.6101301,802,0.11,14.25,0:04:13,253,12.48,0:04:49,289,0,0,6
"2013-09-03 07:48:33",0:00:38,38.0,0:00:00,0.0,41.7053947,-91.6101123,804,0.13,14.25,0:04:13,253,12.75,0:04:42,282,0,0,9
"2013-09-03 07:48:34",0:00:39,39.0,0:00:00,0.0,41.7054516,-91.6099407,804,0.14,15.75,0:03:49,229,13.32,0:04:30,270,0,0,9
"2013-09-03 07:48:41",0:00:46,46.1,0:00:00,0.0,41.7059317,-91.6099058,798,0.18,18.47,0:03:15,195,13.88,0:04:19,259,0,0,11
"2013-09-03 07:48:45",0:00:50,50.0,0:00:00,0.0,41.7062008,-91.6099740,795,0.20,17.18,0:03:30,210,14.14,0:04:15,255,0,0,11
"2013-09-03 07:48:46",0:00:51,51.0,0:00:00,0.0,41.7062604,-91.6100873,794,0.20,17.88,0:03:21,201,14.37,0:04:11,251,0,0,11
"2013-09-03 07:48:53",0:00:58,58.0,0:00:00,0.0,41.7066777,-91.6100763,786,0.23,16.63,0:03:36,216,14.42,0:04:10,250,0,0,12
"2013-09-03 07:48:54",0:00:59,59.1,0:00:00,0.0,41.7067362,-91.6100172,788,0.24,16.92,0:03:33,213,14.48,0:04:09,249,0,0,12
"2013-09-03 07:49:02",0:01:07,67.1,0:00:00,0.0,41.7072255,-91.6099924,791,0.27,15.61,0:03:51,231,14.56,0:04:07,247,0,0,15
"2013-09-03 07:49:08",0:01:13,73.0,0:00:00,0.0,41.7077097,-91.6100491,787,0.30,18.88,0:03:11,191,15.03,0:03:59,239,0,0,15
"2013-09-03 07:49:15",0:01:20,80.0,0:00:00,0.0,41.7082341,-91.6100353,782,0.34,19.87,0:03:01,181,15.34,0:03:55,235,0,0,16
"2013-09-03 07:49:22",0:01:27,87.0,0:00:00,0.0,41.7084249,-91.6100302,789,0.35,11.33,0:05:18,318,14.65,0:04:06,246,0,0,17
"2013-09-03 07:49:28",0:01:33,93.2,0:00:00,0.0,41.7084319,-91.6094270,791,0.39,12.21,0:04:55,295,14.89,0:04:02,242,0,0,19
"2013-09-03 07:49:35",0:01:40,100.0,0:00:00,0.0,41.7084822,-91.6089802,787,0.41,13.02,0:04:36,276,14.71,0:04:05,245,0,0,21
