Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-09-27 07:27:58",0:00:01,0.9,0:00:00,0.0,41.7040575,-91.6098652,761,0.00,0.48,2:05:06,7506,0.00,0:00:00,0,0,0,0
"2013-09-27 07:28:09",0:00:01,0.9,0:00:12,11.5,41.7040458,-91.6098914,761,0.00,0.48,2:05:06,7506,6.55,0:09:09,549,0,0,0
"2013-09-27 07:28:15",0:00:01,0.9,0:00:17,17.5,41.7041464,-91.6100055,771,0.01,3.91,0:15:20,920,44.45,0:01:21,81,0,0,0
"2013-09-27 07:28:26",0:00:08,7.8,0:00:22,21.5,41.7046050,-91.6100194,782,0.04,10.43,0:05:45,345,19.57,0:03:04,184,0,0,2
"2013-09-27 07:28:31",0:00:13,12.8,0:00:22,21.5,41.7048139,-91.6099665,791,0.06,10.50,0:05:43,343,16.06,0:03:44,224,2,0,4
"2013-09-27 07:28:32",0:00:14,13.8,0:00:22,21.5,41.7048837,-91.6100053,792,0.06,11.10,0:05:24,324,16.19,0:03:42,222,6,0,4
"2013-09-27 07:28:37",0:00:19,18.8,0:00:22,21.5,41.7051488,-91.6099888,794,0.08,12.58,0:04:46,286,15.45,0:03:53,233,20,0,6
"2013-09-27 07:28:40",0:00:22,21.8,0:00:22,21.5,41.7053393,-91.6100056,796,0.09,14.02,0:04:17,257,15.47,0:03:53,233,30,0,7
"2013-09-27 07:28:44",0:00:26,25.8,0:00:22,21.5,41.7055568,-91.6099545,798,0.11,14.49,0:04:08,248,15.21,0:03:57,237,36,0,8
"2013-09-27 07:28:51",0:00:33,32.8,0:00:22,21.5,41.7060133,-91.6099706,802,0.14,15.43,0:03:53,233,15.41,0:03:54,234,36,0,11
