Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-08-23 07:36:57",0:00:01,0.9,0:00:00,0.0,41.7041042,-91.6098856,810,0.00,1.02,0:58:57,3537,0.00,0:00:00,0,0,0,0
"2013-08-23 07:36:58",0:00:01,1.5,0:00:00,0.0,41.7040717,-91.6099249,811,0.00,1.02,0:58:57,3537,7.35,0:08:10,490,0,0,0
"2013-08-23 07:37:16",0:00:20,20.1,0:00:00,0.0,41.7039973,-91.6099567,829,0.01,1.02,0:58:57,3537,1.51,0:39:50,2390,0,0,3
"2013-08-23 07:37:23",0:00:27,27.4,0:00:00,0.0,41.7040631,-91.6101185,830,0.02,3.86,0:15:32,932,2.36,0:25:25,1525,0,0,4
"2013-08-23 07:37:27",0:00:31,31.3,0:00:00,0.0,41.7041682,-91.6101611,830,0.03,6.05,0:09:55,595,2.94,0:20:27,1227,0,0,5
"2013-08-23 07:37:38",0:00:42,42.1,0:00:00,0.0,41.7046350,-91.6100719,836,0.06,10.88,0:05:31,331,4.96,0:12:05,725,0,0,8
"2013-08-23 07:37:48",0:00:52,52.2,0:00:00,0.0,41.7051278,-91.6100306,832,0.09,12.20,0:04:55,295,6.36,0:09:26,566,0,0,8
"2013-08-23 07:37:58",0:01:02,62.2,0:00:00,0.0,41.7055776,-91.6100610,839,0.12,11.40,0:05:16,316,7.14,0:08:25,505,13,0,11
"2013-08-23 07:38:08",0:01:12,72.2,0:00:00,0.0,41.7060310,-91.6100823,837,0.15,11.31,0:05:18,318,7.71,0:07:47,467,39,0,12
"2013-08-23 07:38:18",0:01:22,82.2,0:00:00,0.0,41.7065240,-91.6100415,827,0.19,12.29,0:04:53,293,8.26,0:07:16,436,39,0,12
"2013-08-23 07:38:27",0:01:31,91.4,0:00:00,0.0,41.7070035,-91.6100375,828,0.22,13.11,0:04:35,275,8.74,0:06:52,412,39,0,14
"2013-08-23 07:38:30",0:01:34,94.2,0:00:00,0.0,41.7071897,-91.6100064,823,0.23,13.65,0:04:24,264,8.97,0:06:41,401,39,0,15
"2013-08-23 07:38:34",0:01:38,98.2,0:00:00,0.0,41.7074922,-91.6100377,813,0.26,16.25,0:03:42,222,9.37,0:06:24,384,39,31,15
"2013-08-23 07:38:41",0:01:45,105.2,0:00:00,0.0,41.7080051,-91.6100159,814,0.29,18.50,0:03:15,195,9.96,0:06:02,362,39,39,15
"2013-08-23 07:38:46",0:01:50,110.2,0:00:00,0.0,41.7083276,-91.6100100,816,0.31,16.93,0:03:33,213,10.23,0:05:52,352,39,39,17
"2013-08-23 07:38:49",0:01:53,113.2,0:00:00,0.0,41.7084301,-91.6098321,818,0.32,16.02,0:03:45,225,10.33,0:05:49,349,39,39,18
"2013-08-23 07:38:50",0:01:54,114.4,0:00:00,0.0,41.7084099,-91.6097756,819,0.33,15.15,0:03:58,238,10.32,0:05:49,349,39,39,19
"2013-08-23 07:39:00",0:02:04,124.3,0:00:00,0.0,41.7084625,-91.6091408,825,0.36,11.90,0:05:03,303,10.46,0:05:44,344,39,39,21
"2013-08-23 07:39:01",0:02:05,125.4,0:00:00,0.0,41.7084694,-91.6090839,826,0.36,11.98,0:05:00,300,10.45,0:05:44,344,39,39,22
"2013-08-23 07:39:02",0:02:06,126.2,0:00:00,0.0,41.7084363,-91.6090248,827,0.37,12.06,0:04:59,299,10.50,0:05:43,343,39,39,22
"2013-08-23 07:39:15",0:02:19,139.4,0:00:00,0.0,41.7084724,-91.6084161,837,0.40,8.54,0:07:02,422,10.32,0:05:49,349,39,39,26
"2013-08-23 07:39:37",0:02:41,161.2,0:00:00,0.0,41.7083893,-91.6083130,818,0.41,1.30,0:46:02,2762,9.10,0:06:36,396,39,39,28
"2013-08-23 07:39:43",0:02:47,167.3,0:00:00,0.0,41.7083842,-91.6079226,818,0.43,7.95,0:07:33,453,9.20,0:06:31,391,39,39,28
"2013-08-23 07:39:44",0:02:48,168.1,0:00:00,0.0,41.7084334,-91.6078320,819,0.43,9.25,0:06:29,389,9.28,0:06:28,388,39,39,28
"2013-08-23 07:39:45",0:02:49,169.4,0:00:00,0.0,41.7084327,-91.6077510,820,0.44,11.30,0:05:19,319,9.30,0:06:27,387,39,39,29
"2013-08-23 07:39:46",0:02:50,170.2,0:00:00,0.0,41.7083894,-91.6076896,821,0.44,12.84,0:04:40,280,9.34,0:06:25,385,39,39,29
"2013-08-23 07:39:54",0:02:58,178.2,0:00:00,0.0,41.7083700,-91.6070160,830,0.48,15.57,0:03:51,231,9.63,0:06:14,374,39,39,31
"2013-08-23 07:40:01",0:03:05,185.2,0:00:00,0.0,41.7083459,-91.6064109,831,0.51,16.58,0:03:37,217,9.88,0:06:04,364,39,39,33
"2013-08-23 07:40:03",0:03:07,187.1,0:00:00,0.0,41.7083452,-91.6062122,832,0.52,17.08,0:03:31,211,9.97,0:06:01,361,39,39,34
"2013-08-23 07:40:04",0:03:08,188.2,0:00:00,0.0,41.7083183,-91.6061306,833,0.52,16.74,0:03:35,215,10.00,0:06:00,360,39,39,34
"2013-08-23 07:40:11",0:03:15,195.4,0:00:00,0.0,41.7083371,-91.6055163,828,0.55,16.54,0:03:38,218,10.22,0:05:52,352,39,39,36
"2013-08-23 07:40:16",0:03:20,200.2,0:00:00,0.0,41.7083936,-91.6050826,824,0.58,16.32,0:03:41,221,10.39,0:05:47,347,39,39,37
"2013-08-23 07:40:17",0:03:21,201.2,0:00:00,0.0,41.7083784,-91.6050084,823,0.58,16.12,0:03:43,223,10.40,0:05:46,346,39,39,37
"2013-08-23 07:40:20",0:03:24,204.2,0:00:00,0.0,41.7081939,-91.6048589,824,0.60,16.61,0:03:37,217,10.51,0:05:42,342,39,39,37
