Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-09-06 06:52:21",0:00:01,0.9,0:00:00,0.0,41.7039774,-91.6099781,791,0.00,20.38,0:02:57,177,0.00,0:00:00,0,0,0,0
"2013-09-06 06:52:22",0:00:02,1.8,0:00:00,0.0,41.7039285,-91.6099970,796,0.00,20.38,0:02:57,177,7.02,0:08:33,513,4,0,0
"2013-09-06 06:52:24",0:00:04,3.5,0:00:00,0.0,41.7039103,-91.6099740,806,0.01,20.38,0:02:57,177,5.33,0:11:16,676,5,0,1
"2013-09-06 06:52:25",0:00:05,4.5,0:00:00,0.0,41.7040023,-91.6099496,812,0.01,20.38,0:02:57,177,9.36,0:06:25,385,12,0,1
"2013-09-06 06:52:27",0:00:07,6.5,0:00:00,0.0,41.7039864,-91.6101112,824,0.02,20.38,0:02:57,177,11.08,0:05:25,325,21,0,2
"2013-09-06 06:52:28",0:00:08,7.7,0:00:00,0.0,41.7041666,-91.6099353,830,0.04,20.38,0:02:57,177,16.63,0:03:36,216,37,0,3
"2013-09-06 06:52:29",0:00:09,8.5,0:00:00,0.0,41.7040814,-91.6099815,835,0.04,20.38,0:02:57,177,17.74,0:03:23,203,43,0,3
"2013-09-06 06:52:30",0:00:10,9.6,0:00:00,0.0,41.7041629,-91.6100914,841,0.05,20.38,0:02:57,177,18.80,0:03:11,191,51,0,3
"2013-09-06 06:52:31",0:00:11,10.5,0:00:00,0.0,41.7042139,-91.6099789,847,0.06,20.38,0:02:57,177,19.43,0:03:05,185,58,0,4
"2013-09-06 06:52:32",0:00:12,11.6,0:00:00,0.0,41.7041589,-91.6099592,853,0.06,20.38,0:02:57,177,18.87,0:03:11,191,62,0,4
"2013-09-06 06:52:32",0:00:12,11.9,0:00:00,0.0,41.7041722,-91.6099778,850,0.06,20.49,0:02:56,176,18.76,0:03:12,192,62,4,4
