Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-09-04 17:24:17",0:00:17,17.0,0:00:00,0.0,41.6630740,-91.5437207,739,0.00,21.29,0:02:49,169,0.00,0:00:00,0,0,0,0
"2013-09-04 17:24:19",0:00:19,18.6,0:00:00,0.0,41.6630964,-91.5437108,715,0.00,21.29,0:02:49,169,0.32,3:09:45,11385,0,3,0
"2013-09-04 17:24:20",0:00:20,20.2,0:00:00,0.0,41.6631357,-91.5436940,690,0.00,21.29,0:02:49,169,0.80,1:15:23,4523,0,8,0
"2013-09-04 17:24:22",0:00:22,21.9,0:00:00,0.0,41.6629593,-91.5433110,666,0.03,21.29,0:02:49,169,4.57,0:13:08,788,0,52,0
"2013-09-04 17:24:23",0:00:23,22.9,0:00:00,0.0,41.6630381,-91.5434088,650,0.04,21.29,0:02:49,169,5.52,0:10:52,652,0,66,0
"2013-09-04 17:24:24",0:00:24,23.8,0:00:00,0.0,41.6632440,-91.5433826,637,0.05,21.29,0:02:49,169,7.47,0:08:02,482,0,93,0
"2013-09-04 17:24:25",0:00:25,24.8,0:00:00,0.0,41.6633507,-91.5435601,622,0.06,21.29,0:02:49,169,8.88,0:06:45,405,0,116,0
"2013-09-04 17:24:27",0:00:27,26.9,0:00:00,0.0,41.6631401,-91.5436286,591,0.08,21.29,0:02:49,169,10.17,0:05:54,354,0,144,0
"2013-09-04 17:24:28",0:00:28,27.8,0:00:00,0.0,41.6630037,-91.5437892,578,0.09,21.29,0:02:49,169,11.49,0:05:13,313,0,168,0
"2013-09-04 17:24:32",0:00:32,31.8,0:00:00,0.0,41.6628385,-91.5442772,519,0.12,29.19,0:02:03,123,13.18,0:04:33,273,0,220,1
"2013-09-04 17:24:33",0:00:33,32.9,0:00:00,0.0,41.6627633,-91.5443354,503,0.12,28.45,0:02:07,127,13.41,0:04:28,268,0,231,1
"2013-09-04 17:24:34",0:00:34,33.8,0:00:00,0.0,41.6628144,-91.5443968,488,0.13,29.11,0:02:04,124,13.53,0:04:26,266,0,240,1
"2013-09-04 17:24:35",0:00:35,34.8,0:00:00,0.0,41.6625849,-91.5444253,474,0.14,29.11,0:02:04,124,14.79,0:04:03,243,0,270,1
"2013-09-04 17:24:37",0:00:37,36.9,0:00:00,0.0,41.6625972,-91.5446333,443,0.15,24.97,0:02:24,144,15.02,0:04:00,240,0,291,1
"2013-09-04 17:24:38",0:00:38,37.9,0:00:00,0.0,41.6625465,-91.5446504,428,0.16,24.06,0:02:30,150,14.95,0:04:01,241,0,298,1
"2013-09-04 17:24:39",0:00:39,38.9,0:00:00,0.0,41.6626709,-91.5448152,413,0.17,24.76,0:02:25,145,15.69,0:03:49,229,0,321,1
"2013-09-04 17:24:40",0:00:40,39.8,0:00:00,0.0,41.6627189,-91.5449197,400,0.18,24.83,0:02:25,145,15.91,0:03:46,226,0,333,1
"2013-09-04 17:24:41",0:00:41,40.9,0:00:00,0.0,41.6628785,-91.5450056,384,0.19,25.84,0:02:19,139,16.54,0:03:38,218,0,355,1
"2013-09-04 17:24:43",0:00:43,42.9,0:00:00,0.0,41.6628744,-91.5452045,386,0.20,24.68,0:02:26,146,16.62,0:03:37,217,0,355,1
