Time,"Ride Time","Ride Time (secs)","Stopped Time","Stopped Time (secs)",Latitude,Longitude,"Elevation (feet)","Distance (miles)","Speed (mph)",Pace,"Pace (secs)","Average Speed (mph)","Average Pace","Average Pace (secs)","Ascent (feet)","Descent (feet)",Calories
"2013-08-30 07:11:59",0:00:01,0.9,0:00:00,0.0,41.7040122,-91.6101120,796,0.00,2.63,0:22:47,1367,0.00,0:00:00,0,0,0,0
"2013-08-30 07:12:00",0:00:02,1.6,0:00:00,0.0,41.7039626,-91.6099173,800,0.01,2.63,0:22:47,1367,23.79,0:02:31,151,47,0,0
"2013-08-30 07:12:07",0:00:09,9.3,0:00:00,0.0,41.7039325,-91.6099214,841,0.01,2.63,0:22:47,1367,4.92,0:12:12,732,56,0,1
"2013-08-30 07:12:14",0:00:16,16.3,0:00:00,0.0,41.7039404,-91.6099030,856,0.01,2.63,0:22:47,1367,3.06,0:19:38,1178,57,0,2
"2013-08-30 07:12:21",0:00:23,23.3,0:00:00,0.0,41.7039318,-91.6101198,856,0.03,4.34,0:13:50,830,3.88,0:15:29,929,57,0,3
"2013-08-30 07:12:27",0:00:29,29.3,0:00:00,0.0,41.7041718,-91.6102239,836,0.04,9.14,0:06:34,394,5.21,0:11:31,691,57,0,3
"2013-08-30 07:12:39",0:00:41,41.3,0:00:00,0.0,41.7046363,-91.6100582,824,0.08,9.99,0:06:00,360,6.60,0:09:06,546,57,16,4
"2013-08-30 07:12:42",0:00:44,44.3,0:00:00,0.0,41.7047530,-91.6100822,820,0.08,9.37,0:06:24,384,6.81,0:08:48,528,57,33,4
"2013-08-30 07:12:44",0:00:46,46.4,0:00:00,0.0,41.7048561,-91.6102382,824,0.09,11.11,0:05:24,324,7.34,0:08:11,491,57,33,4
"2013-08-30 07:12:47",0:00:49,49.3,0:00:00,0.0,41.7049926,-91.6101769,828,0.10,11.95,0:05:01,301,7.63,0:07:52,472,57,33,5
"2013-08-30 07:12:57",0:00:59,59.4,0:00:00,0.0,41.7053566,-91.6102034,833,0.13,9.15,0:06:33,393,7.86,0:07:38,458,57,33,7
"2013-08-30 07:13:01",0:01:03,63.3,0:00:00,0.0,41.7055665,-91.6101793,836,0.14,11.12,0:05:24,324,8.20,0:07:19,439,57,33,8
"2013-08-30 07:13:02",0:01:04,64.4,0:00:00,0.0,41.7056028,-91.6102167,839,0.15,10.99,0:05:27,327,8.24,0:07:17,437,57,33,8
"2013-08-30 07:13:11",0:01:13,73.3,0:00:00,0.0,41.7060570,-91.6102115,846,0.18,12.82,0:04:41,281,8.78,0:06:50,410,57,33,11
"2013-08-30 07:13:12",0:01:14,74.3,0:00:00,0.0,41.7060944,-91.6101673,846,0.18,12.52,0:04:48,288,8.82,0:06:48,408,57,33,11
"2013-08-30 07:13:13",0:01:15,75.3,0:00:00,0.0,41.7061445,-91.6101997,845,0.19,12.71,0:04:43,283,8.89,0:06:45,405,57,33,11
"2013-08-30 07:13:14",0:01:16,76.3,0:00:00,0.0,41.7062027,-91.6101870,844,0.19,12.97,0:04:38,278,8.97,0:06:41,401,57,33,11
"2013-08-30 07:13:15",0:01:17,77.3,0:00:00,0.0,41.7062419,-91.6100878,844,0.20,14.07,0:04:16,256,9.12,0:06:35,395,57,33,12
"2013-08-30 07:13:25",0:01:27,87.4,0:00:00,0.0,41.7067170,-91.6100753,846,0.23,11.73,0:05:07,307,9.42,0:06:22,382,57,33,14
"2013-08-30 07:13:33",0:01:35,95.4,0:00:00,0.0,41.7071703,-91.6100633,846,0.26,13.36,0:04:29,269,9.81,0:06:07,367,57,33,16
"2013-08-30 07:13:40",0:01:42,102.4,0:00:00,0.0,41.7076824,-91.6100498,840,0.30,17.44,0:03:26,206,10.38,0:05:47,347,57,33,16
"2013-08-30 07:13:47",0:01:49,109.3,0:00:00,0.0,41.7081648,-91.6100371,840,0.33,18.27,0:03:17,197,10.82,0:05:33,333,57,33,17
"2013-08-30 07:13:52",0:01:54,114.4,0:00:00,0.0,41.7084002,-91.6100196,843,0.34,14.84,0:04:03,243,10.86,0:05:32,332,57,33,18
"2013-08-30 07:14:00",0:02:02,122.4,0:00:00,0.0,41.7084350,-91.6093860,843,0.38,13.45,0:04:28,268,11.11,0:05:24,324,57,33,20
"2013-08-30 07:14:06",0:02:08,128.4,0:00:00,0.0,41.7084820,-91.6089816,840,0.40,12.81,0:04:41,281,11.18,0:05:22,322,57,33,21
"2013-08-30 07:14:18",0:02:20,140.4,0:00:00,0.0,41.7084637,-91.6085196,835,0.42,8.57,0:07:00,420,10.84,0:05:32,332,57,33,22
"2013-08-30 07:14:43",0:02:45,165.4,0:00:00,0.0,41.7083558,-91.6083722,836,0.43,2.29,0:26:14,1574,9.44,0:06:21,381,57,33,24
"2013-08-30 07:14:51",0:02:53,173.3,0:00:00,0.0,41.7083816,-91.6078256,835,0.46,10.50,0:05:43,343,9.59,0:06:15,375,57,33,25
